Sample day,Sample time,VWC,ADC2,Temperature,Relative humidity,Solar irradiance,CJT,Granier Delta T,Heater State,Bat (V)
2019-02-17,13:40:00,-1.92,13.17,21.30,45.30,459.80,21.98,1.04,0.00,4.94
2019-02-17,13:50:00,-1.92,12.72,21.10,46.80,300.30,21.69,1.09,0.00,4.94
2019-02-17,14:00:00,-1.92,12.73,21.30,45.40,444.80,21.61,1.10,0.00,4.93
2019-02-17,14:10:00,-1.92,12.70,20.20,47.30,551.40,21.91,1.11,0.00,4.94
2019-02-17,14:20:00,-1.92,12.76,19.60,49.50,175.10,21.36,1.11,0.00,4.94
2019-02-17,14:30:00,-1.92,12.83,19.60,49.50,164.90,20.66,1.16,0.00,4.94
2019-02-17,14:40:00,-1.92,12.80,18.00,53.00,138.30,19.73,1.12,0.00,4.94
2019-02-17,14:50:00,-1.92,12.80,18.70,52.30,396.80,19.80,1.11,0.00,4.94
2019-02-17,15:00:00,-1.92,12.79,20.20,48.90,326.00,20.75,1.04,0.00,4.94
2019-02-17,15:10:00,-1.92,12.77,20.20,48.50,393.40,21.23,1.06,0.00,4.94
2019-02-17,15:20:00,-1.92,12.78,19.50,49.40,267.90,20.96,1.10,0.00,4.93
2019-02-17,15:30:00,-1.92,12.78,19.10,50.80,320.20,20.75,1.10,0.00,4.94
2019-02-17,15:40:00,-1.92,12.80,18.90,50.10,202.60,20.64,1.11,0.00,4.94
2019-02-17,15:50:00,-1.92,12.80,19.00,52.40,162.60,20.39,1.14,0.00,4.94
2019-02-17,16:00:00,-1.92,12.80,18.10,53.20,121.00,19.97,1.12,0.00,4.94
2019-02-17,16:10:00,-1.92,12.83,17.90,53.90,119.50,19.55,1.16,0.00,4.94
2019-02-17,16:20:00,-1.92,12.46,17.60,55.90,101.40,19.22,1.13,0.00,4.94
2019-02-17,16:30:00,-1.92,12.22,17.00,55.90,67.90,18.78,1.18,0.00,4.94
2019-02-17,16:40:00,-1.92,12.16,16.30,59.70,58.50,18.11,1.15,0.00,4.94
2019-02-17,16:50:00,-1.92,12.13,15.60,61.50,48.60,17.61,1.13,0.00,4.94
2019-02-17,17:00:00,-1.91,12.12,15.40,64.70,39.70,17.23,1.12,0.00,4.94
2019-02-17,17:10:00,-1.92,12.07,14.60,64.90,24.90,16.83,1.15,0.00,4.94
2019-02-17,17:20:00,-1.92,12.04,13.80,68.80,18.90,16.17,1.13,0.00,4.94
2019-02-17,17:30:00,-1.92,12.04,13.50,70.70,18.10,15.69,1.11,0.00,4.94
2019-02-17,17:40:00,-1.92,12.03,13.10,73.20,14.20,15.29,1.12,0.00,4.94
2019-02-17,17:50:00,-1.91,12.01,12.60,74.90,7.00,14.70,1.08,0.00,4.94
2019-02-17,18:00:00,-1.92,11.99,12.20,77.70,2.10,14.11,1.07,0.00,4.94
2019-02-17,18:10:00,-1.92,11.98,12.00,78.20,0.70,13.66,1.10,0.00,4.94
2019-02-17,18:20:00,-1.92,11.98,11.30,80.80,0.60,13.29,1.05,0.00,4.94
2019-02-17,18:30:00,-1.92,11.97,10.80,84.60,0.00,12.68,1.06,0.00,4.94
2019-02-17,18:40:00,-1.92,11.97,10.40,86.70,0.00,12.29,1.07,0.00,4.94
2019-02-17,18:50:00,-1.92,11.95,10.30,88.10,0.00,12.03,1.07,0.00,4.94
2019-02-17,19:00:00,-1.92,11.95,10.20,89.50,0.00,11.93,1.07,0.00,4.94
2019-02-17,19:10:00,-1.92,11.93,10.00,91.20,0.00,11.84,1.07,0.00,4.94
2019-02-17,19:20:00,-1.92,11.93,10.00,92.00,0.00,11.71,1.06,0.00,4.94
2019-02-17,19:30:00,-1.92,11.93,10.10,91.50,0.00,11.66,1.03,0.00,4.94
2019-02-17,19:40:00,-1.92,11.91,9.70,92.80,0.00,11.37,1.06,0.00,4.94
2019-02-17,19:50:00,-1.92,11.91,9.40,94.30,0.00,11.13,1.01,0.00,4.94
2019-02-17,20:00:00,-1.92,11.90,9.20,95.60,0.00,10.94,1.00,0.00,4.94
2019-02-17,20:10:00,-1.92,11.90,9.30,96.40,0.00,10.89,0.99,0.00,4.94
2019-02-17,20:20:00,-1.92,11.89,9.10,96.70,0.00,10.77,1.00,0.00,4.94
2019-02-17,20:30:00,-1.92,11.88,9.20,97.70,0.00,10.69,0.95,0.00,4.94
2019-02-17,20:40:00,-1.92,11.87,9.10,97.90,0.00,10.57,0.93,0.00,4.94
2019-02-17,20:50:00,-1.92,11.87,8.70,99.90,0.00,10.22,0.92,0.00,4.94
2019-02-17,21:00:00,-1.91,11.87,8.60,98.90,0.00,10.00,0.92,0.00,4.94
2019-02-17,21:10:00,-1.92,11.87,8.40,99.90,0.00,9.79,0.92,0.00,4.94
2019-02-17,21:20:00,-1.92,11.87,8.10,99.90,0.00,9.50,0.88,0.00,4.94
2019-02-17,21:30:00,-1.92,11.86,8.00,99.90,0.00,9.39,0.90,0.00,4.94
2019-02-17,21:40:00,-1.92,11.85,8.10,99.90,0.00,9.37,0.87,0.00,4.94
2019-02-17,21:50:00,-1.92,11.85,8.10,99.90,0.00,9.23,0.85,0.00,4.94
2019-02-17,22:00:00,-1.92,11.85,7.90,99.90,0.00,9.05,0.82,0.00,4.94
2019-02-17,22:10:00,-1.92,11.85,7.90,99.90,0.00,9.03,0.81,0.00,4.94
2019-02-17,22:20:00,-1.92,11.83,7.90,99.90,0.00,9.00,0.81,0.00,4.94
2019-02-17,22:30:00,-1.92,11.82,7.80,99.90,0.00,8.95,0.79,0.00,4.94
2019-02-17,22:40:00,-1.92,11.82,7.70,99.90,0.00,8.84,0.73,0.00,4.94
2019-02-17,22:50:00,-1.92,11.82,7.40,99.90,0.00,8.68,0.76,0.00,4.94
2019-02-17,23:00:00,-1.92,11.82,7.50,99.90,0.00,8.72,0.72,0.00,4.94
2019-02-17,23:10:00,-1.92,11.82,7.50,99.90,0.00,8.70,0.72,0.00,4.94
2019-02-17,23:20:00,-1.92,11.81,7.50,99.90,0.00,8.71,0.68,0.00,4.94
2019-02-17,23:30:00,-1.92,11.79,7.70,99.90,0.00,8.81,0.66,0.00,4.94
2019-02-17,23:40:00,-1.92,11.79,7.60,99.90,0.00,8.82,0.62,0.00,4.94
2019-02-17,23:50:00,-1.92,11.79,7.50,99.90,0.00,8.68,0.59,0.00,4.94
2019-02-18,00:00:00,-1.92,11.79,7.40,99.90,0.00,8.64,0.58,0.00,4.94
2019-02-18,00:10:00,-1.92,11.78,7.30,99.90,0.00,8.56,0.58,0.00,4.94
2019-02-18,00:20:00,-1.92,11.77,7.10,99.90,0.00,8.39,0.53,0.00,4.94
2019-02-18,00:30:00,-1.92,11.77,7.00,99.90,0.00,8.30,0.56,0.00,4.94
2019-02-18,00:40:00,-1.92,11.77,7.10,99.90,0.00,8.26,0.51,0.00,4.94
2019-02-18,00:50:00,-1.92,11.76,7.30,99.90,0.00,8.28,0.50,0.00,4.94
2019-02-18,01:00:00,-1.92,11.76,7.50,99.90,0.00,8.38,0.45,0.00,4.94
2019-02-18,01:10:00,-1.92,11.75,7.70,99.90,0.00,8.54,0.46,0.00,4.94
2019-02-18,01:20:00,-1.92,11.75,7.70,99.90,0.00,8.67,0.43,0.00,4.94
2019-02-18,01:30:00,-1.92,11.75,7.60,99.90,0.00,8.68,0.41,0.00,4.94
2019-02-18,01:40:00,-1.91,11.75,7.50,99.90,0.00,8.66,0.40,0.00,4.94
2019-02-18,01:50:00,-1.92,11.74,7.40,99.90,0.00,8.55,0.41,0.00,4.95
2019-02-18,02:00:00,-1.92,11.73,7.40,99.90,0.00,8.43,0.36,0.00,4.94
2019-02-18,02:10:00,-1.92,11.73,7.60,99.90,0.00,8.48,0.33,0.00,4.95
2019-02-18,02:20:00,-1.92,11.73,7.60,99.90,0.00,8.54,0.33,0.00,4.94
2019-02-18,02:30:00,-1.92,11.71,7.40,99.90,0.00,8.50,0.32,0.00,4.94
2019-02-18,02:40:00,-1.92,11.71,7.20,99.90,0.00,8.39,0.30,0.00,4.95
2019-02-18,02:50:00,-1.92,11.71,7.10,99.90,0.00,8.33,0.31,0.00,4.95
2019-02-18,03:00:00,-1.92,11.71,7.10,99.90,0.00,8.23,0.28,0.00,4.94
2019-02-18,03:10:00,-1.92,11.71,7.10,99.90,0.00,8.21,0.27,0.00,4.95
2019-02-18,03:20:00,-1.92,11.68,7.00,99.90,0.00,8.16,0.27,0.00,4.95
2019-02-18,03:30:00,-1.92,11.68,7.10,99.90,0.00,8.20,0.26,0.00,4.94
2019-02-18,03:40:00,-1.92,11.68,7.00,99.90,0.00,8.20,0.25,0.00,4.94
2019-02-18,03:50:00,-1.92,11.68,7.00,99.90,0.00,8.13,0.22,0.00,4.94
2019-02-18,04:00:00,-1.92,11.65,7.10,99.90,0.00,8.10,0.20,0.00,4.94
2019-02-18,04:10:00,-1.92,11.65,7.00,99.90,0.00,8.15,0.20,0.00,4.95
2019-02-18,04:20:00,-1.92,11.65,7.00,99.90,0.00,8.14,0.18,0.00,4.94
2019-02-18,04:30:00,-1.92,11.65,7.00,99.90,0.00,8.17,0.20,0.00,4.95
2019-02-18,04:40:00,-1.92,11.65,7.00,99.90,0.00,8.16,0.19,0.00,4.95
2019-02-18,04:50:00,-1.92,11.63,6.90,99.90,0.00,8.13,0.17,0.00,4.95
2019-02-18,05:00:00,-1.92,11.63,6.80,99.90,0.00,8.13,0.09,0.00,4.95
2019-02-18,05:10:00,-1.92,11.62,6.80,99.90,0.00,8.09,0.14,0.00,4.94
2019-02-18,05:20:00,-1.92,11.62,6.90,99.90,0.00,8.05,0.13,0.00,4.95
2019-02-18,05:30:00,-1.92,11.61,6.80,99.90,0.00,8.10,0.10,0.00,4.94
2019-02-18,05:40:00,-1.92,11.60,6.80,99.90,0.00,8.07,0.10,0.00,4.95
2019-02-18,05:50:00,-1.92,11.59,6.90,99.90,0.00,8.05,0.10,0.00,4.94
2019-02-18,06:00:00,-1.92,11.59,6.90,99.90,0.00,8.08,0.11,0.00,4.94
2019-02-18,06:10:00,-1.92,11.59,6.90,99.90,0.00,8.07,0.11,0.00,4.95
2019-02-18,06:20:00,-1.92,11.59,6.80,99.90,0.00,8.05,0.11,0.00,4.94
2019-02-18,06:30:00,-1.92,11.59,6.80,99.90,0.00,7.96,0.09,0.00,4.95
2019-02-18,06:40:00,-1.92,11.58,6.80,99.90,0.00,7.98,0.05,0.00,4.95
2019-02-18,06:50:00,-1.92,11.57,6.80,99.90,0.00,8.02,0.02,0.00,4.95
2019-02-18,07:00:00,-1.92,11.56,6.80,99.90,0.00,8.06,0.04,0.00,4.94
2019-02-18,07:10:00,-1.92,11.56,6.90,99.90,0.50,8.08,0.01,0.00,4.95
2019-02-18,07:20:00,-1.92,11.56,6.80,99.90,0.30,8.00,0.00,0.00,4.95
2019-02-18,07:30:00,-1.92,11.56,6.80,99.90,0.80,7.94,0.01,0.00,4.94
2019-02-18,07:40:00,-1.92,11.56,6.80,99.90,3.00,7.90,0.00,0.00,4.95
2019-02-18,07:50:00,-1.92,11.56,6.80,99.90,4.60,7.88,0.01,0.00,4.94
2019-02-18,08:00:00,-1.92,11.56,6.90,99.90,6.10,7.96,0.00,0.00,4.94
2019-02-18,08:10:00,-1.92,11.56,6.90,99.90,10.20,8.04,0.00,0.00,4.95
2019-02-18,08:20:00,-1.91,11.56,7.10,99.90,14.90,8.16,0.02,0.00,4.94
2019-02-18,08:30:00,-1.92,11.56,7.40,99.90,22.40,8.34,0.02,0.00,4.94
2019-02-18,08:40:00,-1.92,11.56,7.60,99.90,30.30,8.59,0.04,0.00,4.95
2019-02-18,08:50:00,-1.92,11.59,8.10,99.90,39.50,8.85,0.07,0.00,4.94
2019-02-18,09:00:00,-1.92,11.59,8.60,99.90,39.50,9.15,0.07,0.00,4.94
2019-02-18,09:10:00,-1.92,11.57,9.10,99.90,32.90,9.43,0.06,0.00,4.94
2019-02-18,09:20:00,-1.92,11.56,9.20,99.90,28.00,9.54,0.09,0.00,4.94
2019-02-18,09:30:00,-1.92,11.56,8.80,99.90,26.00,9.45,0.13,0.00,4.94
2019-02-18,09:40:00,-1.92,11.55,8.60,99.90,24.10,9.44,0.07,0.00,4.94
2019-02-18,09:50:00,-1.92,11.56,8.70,99.90,29.20,9.45,0.10,0.00,4.94
2019-02-18,10:00:00,-1.92,11.59,8.90,99.90,46.70,9.54,0.12,0.00,4.94
2019-02-18,10:10:00,-1.92,11.63,9.30,99.90,74.40,9.81,0.11,0.00,4.94
2019-02-18,10:20:00,-1.92,11.64,10.00,99.90,75.20,10.24,0.13,0.00,4.94
2019-02-18,10:30:00,-1.92,11.68,10.60,99.90,102.10,10.71,0.16,0.00,4.94
2019-02-18,10:40:00,-1.92,11.68,10.60,99.90,76.90,11.18,0.13,0.00,4.94
2019-02-18,10:50:00,-1.91,11.60,10.10,99.90,55.80,11.05,0.15,0.00,4.94
2019-02-18,11:00:00,-1.92,11.62,10.30,99.90,64.90,11.09,0.15,0.00,4.94
2019-02-18,11:10:00,-1.92,11.59,10.20,99.90,48.40,11.04,0.15,0.00,4.94
2019-02-18,11:20:00,-1.92,11.56,10.00,99.90,34.80,10.95,0.13,0.00,4.94
2019-02-18,11:30:00,-1.92,11.56,9.30,99.90,29.90,10.66,0.15,0.00,4.94
2019-02-18,11:40:00,-1.92,11.56,9.20,99.90,30.40,10.43,0.12,0.00,4.94
2019-02-18,11:50:00,-1.92,11.56,9.30,99.90,34.70,10.48,0.11,0.00,4.94
2019-02-18,12:00:00,-1.92,11.56,9.60,99.90,29.60,10.54,0.09,0.00,4.94
2019-02-18,12:10:00,-1.92,11.55,9.80,99.90,32.40,10.59,0.07,0.00,4.94
2019-02-18,12:20:00,-1.92,11.55,9.90,99.90,34.70,10.61,0.08,0.00,4.94
2019-02-18,12:30:00,-1.92,11.55,10.20,99.90,36.00,10.71,0.08,0.00,4.94
2019-02-18,12:40:00,-1.92,11.55,10.00,99.90,31.70,10.77,0.07,0.00,4.94
2019-02-18,12:50:00,-1.92,11.54,9.70,99.90,28.40,10.71,0.07,0.00,4.94
2019-02-18,13:00:00,-1.92,11.54,9.10,99.90,23.00,10.55,0.04,0.00,4.94
2019-02-18,13:10:00,-1.92,11.54,8.80,99.90,25.50,10.30,0.02,0.00,4.94
2019-02-18,13:20:00,-1.92,11.54,8.70,99.90,22.00,10.09,0.02,0.00,4.94
2019-02-18,13:30:00,-1.92,11.52,8.50,99.90,17.60,9.95,0.02,0.00,4.94
2019-02-18,13:40:00,-1.92,11.53,8.50,99.90,18.00,9.81,0.00,0.00,4.94
2019-02-18,13:50:00,-1.92,11.52,8.50,99.90,17.00,9.75,0.02,0.00,4.94
2019-02-18,14:00:00,-1.92,11.52,8.20,99.90,18.70,9.59,0.03,0.00,4.94
2019-02-18,14:10:00,-1.92,11.52,7.90,99.90,18.40,9.34,0.03,0.00,4.94
2019-02-18,14:20:00,-1.92,11.52,7.60,99.90,22.70,9.17,0.01,0.00,4.94
2019-02-18,14:30:00,-1.92,11.52,7.50,99.90,18.60,9.10,0.06,0.00,4.94
2019-02-18,14:40:00,-1.92,11.52,7.40,99.90,16.30,9.02,0.05,0.00,4.94
2019-02-18,14:50:00,-1.92,11.51,7.40,99.90,15.20,8.96,0.04,0.00,4.94
2019-02-18,15:00:00,-1.91,11.50,7.50,99.90,17.00,8.95,0.03,0.00,4.94
2019-02-18,15:10:00,-1.92,11.49,7.40,99.90,13.70,8.91,0.05,0.00,4.94
2019-02-18,15:20:00,-1.92,11.49,7.40,99.90,15.50,8.84,0.03,0.00,4.94
2019-02-18,15:30:00,-1.92,11.49,7.40,99.90,17.00,8.87,0.06,0.00,4.94
2019-02-18,15:40:00,-1.92,11.48,7.50,99.90,17.10,8.86,0.05,0.00,4.94
2019-02-18,15:50:00,-1.92,11.48,7.60,99.90,18.90,8.89,0.04,0.00,4.94
2019-02-18,16:00:00,-1.92,11.46,7.70,99.90,14.70,8.96,0.03,0.00,4.94
2019-02-18,16:10:00,-1.92,11.48,7.70,99.90,17.40,8.99,0.03,0.00,4.94
2019-02-18,16:20:00,-1.92,11.48,7.80,99.90,17.00,8.87,0.02,0.00,4.94
2019-02-18,16:30:00,-1.92,11.48,7.70,99.90,16.10,8.88,0.01,0.00,4.94
2019-02-18,16:40:00,-1.92,11.48,7.50,99.90,13.40,8.83,0.00,0.00,4.94
2019-02-18,16:50:00,-1.92,11.48,7.40,99.90,14.00,8.59,0.00,0.00,4.94
2019-02-18,17:00:00,-1.92,11.47,7.30,99.90,11.80,8.47,0.02,0.00,4.94
2019-02-18,17:10:00,-1.92,11.47,7.30,99.90,11.00,8.45,0.01,0.00,4.94
2019-02-18,17:20:00,-1.92,11.46,7.30,99.90,12.20,8.44,0.02,0.00,4.94
2019-02-18,17:30:00,-1.92,11.47,7.30,99.90,16.00,8.38,0.03,0.00,4.95
2019-02-18,17:40:00,-1.92,11.46,7.20,99.90,12.70,8.30,0.02,0.00,4.94
2019-02-18,17:50:00,-1.92,11.46,7.10,99.90,4.70,8.27,0.03,0.00,4.94
2019-02-18,18:00:00,-1.92,11.43,7.00,99.90,1.60,8.21,0.02,0.00,4.95
2019-02-18,18:10:00,-1.92,11.43,7.00,99.90,0.60,8.16,0.03,0.00,4.94
2019-02-18,18:20:00,-1.92,11.43,6.90,99.90,0.00,8.14,0.01,0.00,4.94
2019-02-18,18:30:00,-1.92,11.43,6.80,99.90,0.00,8.13,0.03,0.00,4.95
2019-02-18,18:40:00,-1.92,11.43,6.80,99.90,0.00,8.11,0.04,0.00,4.94
2019-02-18,18:50:00,-1.92,11.43,6.70,99.90,0.00,8.08,0.04,0.00,4.94
2019-02-18,19:00:00,-1.92,11.42,6.80,99.90,0.00,8.02,0.03,0.00,4.95
2019-02-18,19:10:00,-1.92,11.42,6.80,99.90,0.00,8.02,0.04,0.00,4.95
2019-02-18,19:20:00,-1.92,11.41,6.80,99.90,0.00,8.01,0.07,0.00,4.94
2019-02-18,19:30:00,-1.92,11.41,7.00,99.90,0.00,7.98,0.04,0.00,4.94
2019-02-18,19:40:00,-1.92,11.40,7.00,99.90,0.00,7.98,0.06,0.00,4.95
2019-02-18,19:50:00,-1.92,11.40,7.00,99.90,0.00,8.03,0.04,0.00,4.94
2019-02-18,20:00:00,-1.92,11.40,6.90,99.90,0.00,8.01,0.05,0.00,4.95
2019-02-18,20:10:00,-1.92,11.40,7.00,99.90,0.00,8.03,0.02,0.00,4.94
2019-02-18,20:20:00,-1.91,11.37,7.10,99.90,0.00,8.03,0.07,0.00,4.94
2019-02-18,20:30:00,-1.92,11.39,7.10,99.90,0.00,7.99,0.04,0.00,4.95
2019-02-18,20:40:00,-1.92,11.39,7.10,99.90,0.00,8.00,0.05,0.00,4.95
2019-02-18,20:50:00,-1.92,11.37,7.00,99.90,0.00,7.95,0.05,0.00,4.94
2019-02-18,21:00:00,-1.92,11.37,6.90,99.90,0.00,7.92,0.06,0.00,4.94
2019-02-18,21:10:00,-1.92,11.37,6.90,99.90,0.00,7.91,0.05,0.00,4.95
2019-02-18,21:20:00,-1.92,11.32,6.80,99.90,0.00,7.87,0.08,0.00,4.94
2019-02-18,21:30:00,-1.92,11.37,6.80,99.90,0.00,7.86,0.06,0.00,4.95
2019-02-18,21:40:00,-1.92,11.37,6.80,99.90,0.00,7.77,0.03,0.00,4.95
2019-02-18,21:50:00,-1.92,11.36,6.60,99.90,0.00,7.68,0.06,0.00,4.94
2019-02-18,22:00:00,-1.92,11.37,6.60,99.90,0.00,7.61,0.06,0.00,4.95
2019-02-18,22:10:00,-1.92,11.36,6.50,99.90,0.00,7.63,0.07,0.00,4.94
2019-02-18,22:20:00,-1.92,11.31,6.40,99.90,0.00,7.57,0.05,0.00,4.94
2019-02-18,22:30:00,-1.92,11.34,6.40,99.90,0.00,7.51,0.04,0.00,4.95
2019-02-18,22:40:00,-1.92,11.34,6.40,99.90,0.00,7.44,0.05,0.00,4.95
2019-02-18,22:50:00,-1.92,11.32,6.40,99.90,0.00,7.40,0.06,0.00,4.94
2019-02-18,23:00:00,-1.92,11.33,6.40,99.90,0.00,7.43,0.08,0.00,4.95
2019-02-18,23:10:00,-1.92,11.32,6.30,99.90,0.00,7.38,0.06,0.00,4.95
2019-02-18,23:20:00,-1.92,11.32,6.20,99.90,0.00,7.39,0.07,0.00,4.95
2019-02-18,23:30:00,-1.92,11.31,6.30,99.90,0.00,7.41,0.02,0.00,4.94
2019-02-18,23:40:00,-1.92,11.31,6.30,99.90,0.00,7.40,0.05,0.00,4.95
2019-02-18,23:50:00,-1.92,11.31,6.10,99.90,0.00,7.32,0.05,0.00,4.94
2019-02-19,00:00:00,-1.92,11.31,5.90,99.90,0.00,7.13,0.09,0.00,4.95
2019-02-19,00:10:00,-1.92,11.31,5.40,99.90,0.00,6.72,0.07,0.00,4.95
2019-02-19,00:20:00,-1.92,11.31,4.90,99.90,0.00,6.23,0.06,0.00,4.95
2019-02-19,00:30:00,-1.92,11.30,4.60,99.90,0.00,5.75,0.06,0.00,4.95
2019-02-19,00:40:00,-1.92,11.30,4.30,99.90,0.00,5.50,0.03,0.00,4.95
2019-02-19,00:50:00,-1.92,11.27,4.20,99.90,0.00,5.33,0.04,0.00,4.95
2019-02-19,01:00:00,-1.92,11.28,3.80,99.90,0.00,5.01,0.04,0.00,4.95
2019-02-19,01:10:00,-1.92,11.27,3.90,99.90,0.00,4.91,0.05,0.00,4.95
2019-02-19,01:20:00,-1.92,11.25,3.80,99.90,0.00,4.80,0.03,0.00,4.94
2019-02-19,01:30:00,-1.92,11.26,3.40,99.90,0.00,4.61,0.00,0.00,4.95
2019-02-19,01:40:00,-1.92,11.25,3.30,99.90,0.00,4.37,0.03,0.00,4.95
2019-02-19,01:50:00,-1.92,11.25,2.80,99.90,0.00,4.10,0.00,0.00,4.95
2019-02-19,02:00:00,-1.92,11.25,2.70,99.90,0.00,3.90,0.01,0.00,4.95
2019-02-19,02:10:00,-1.92,11.25,2.40,99.90,0.00,3.54,0.00,0.00,4.95
2019-02-19,02:20:00,-1.92,11.24,2.20,99.90,0.00,3.24,0.03,0.00,4.95
2019-02-19,02:30:00,-1.92,11.23,2.10,99.90,0.00,3.05,0.02,0.00,4.95
2019-02-19,02:40:00,-1.92,11.23,1.80,99.90,0.00,2.93,0.06,0.00,4.95
2019-02-19,02:50:00,-1.92,11.23,1.70,99.90,0.00,2.67,0.01,0.00,4.95
2019-02-19,03:00:00,-1.92,11.23,1.60,99.90,0.00,2.48,0.06,0.00,4.95
2019-02-19,03:10:00,-1.92,11.23,1.40,99.90,0.00,2.34,0.07,0.00,4.95
2019-02-19,03:20:00,-1.92,11.21,1.30,99.90,0.00,2.29,0.09,0.00,4.95
2019-02-19,03:30:00,-1.92,11.21,1.30,99.90,0.00,2.23,0.07,0.00,4.95
2019-02-19,03:40:00,-1.92,11.21,1.40,99.90,0.00,2.20,0.08,0.00,4.95
2019-02-19,03:50:00,-1.92,11.19,0.90,99.90,0.00,2.00,0.10,0.00,4.95
2019-02-19,04:00:00,-1.92,11.18,0.60,99.90,0.00,1.77,0.09,0.00,4.95
2019-02-19,04:10:00,-1.92,11.17,0.60,99.90,0.00,1.48,0.10,0.00,4.95
2019-02-19,04:20:00,-1.92,11.16,0.70,99.90,0.00,1.43,0.06,0.00,4.95
2019-02-19,04:30:00,-1.92,11.15,0.60,99.90,0.00,1.55,0.11,0.00,4.95
2019-02-19,04:40:00,-1.92,11.15,0.60,99.90,0.00,1.81,0.07,0.00,4.95
2019-02-19,04:50:00,-1.92,11.15,0.60,99.90,0.00,1.87,0.06,0.00,4.95
2019-02-19,05:00:00,-1.92,11.15,0.90,99.90,0.00,1.90,0.09,0.00,4.95
2019-02-19,05:10:00,-1.92,11.13,1.10,99.90,0.00,2.09,0.08,0.00,4.95
2019-02-19,05:20:00,-1.91,11.09,1.30,99.90,0.00,2.28,0.08,0.00,4.95
2019-02-19,05:30:00,-1.92,11.12,1.70,99.90,0.00,2.50,0.04,0.00,4.95
2019-02-19,05:40:00,-1.92,11.10,2.00,99.90,0.00,2.73,0.04,0.00,4.95
2019-02-19,05:50:00,-1.92,11.09,2.00,99.90,0.00,2.80,0.00,0.00,4.95
2019-02-19,06:00:00,-1.92,11.09,1.90,99.90,0.00,2.75,0.03,0.00,4.95
2019-02-19,06:10:00,-1.92,11.09,1.60,99.90,0.00,2.61,0.02,0.00,4.95
2019-02-19,06:20:00,-1.92,11.08,1.60,99.90,0.00,2.45,0.00,0.00,4.95
2019-02-19,06:30:00,-1.92,11.06,1.60,99.90,0.00,2.36,0.02,0.00,4.95
2019-02-19,06:40:00,-1.92,11.04,1.40,99.90,0.00,2.11,0.05,0.00,4.95
2019-02-19,06:50:00,-1.92,11.03,1.20,99.90,0.00,1.87,0.01,0.00,4.95
2019-02-19,07:00:00,-1.92,11.03,1.00,99.90,0.40,1.64,0.04,0.00,4.95
2019-02-19,07:10:00,-1.92,11.00,0.80,99.90,1.50,1.50,0.00,0.00,4.95
2019-02-19,07:20:00,-1.92,10.98,0.70,99.90,4.30,1.36,0.00,0.00,4.95
2019-02-19,07:30:00,-1.92,10.96,0.30,99.90,9.20,1.13,0.01,0.00,4.95
2019-02-19,07:40:00,-1.92,10.92,0.50,99.90,14.40,1.11,0.05,0.00,4.95
2019-02-19,07:50:00,-1.92,10.81,0.60,99.90,26.70,1.13,0.01,0.00,4.95
2019-02-19,08:00:00,-1.92,10.42,0.70,99.90,29.80,1.32,0.00,0.00,4.95
2019-02-19,08:10:00,-1.92,11.75,1.10,99.90,366.80,1.90,0.00,0.00,4.95
2019-02-19,08:20:00,-1.92,12.04,2.30,99.90,445.60,3.63,0.02,0.00,4.95
2019-02-19,08:30:00,-1.92,11.30,2.90,99.90,39.60,3.89,0.02,0.00,4.95
2019-02-19,08:40:00,-1.92,11.29,2.90,99.90,108.60,3.43,0.02,0.00,4.95
2019-02-19,08:50:00,-1.92,11.68,3.80,99.90,162.60,4.04,0.01,0.00,4.95
2019-02-19,09:00:00,-1.92,11.76,4.80,99.90,176.80,4.86,0.01,0.00,4.95
2019-02-19,09:10:00,-1.92,11.86,5.70,99.00,264.00,5.73,0.03,0.00,4.95
2019-02-19,09:20:00,-1.92,12.07,6.70,93.80,352.20,6.48,0.02,0.00,4.95
2019-02-19,09:30:00,-1.92,12.01,7.20,92.40,323.30,7.10,0.04,0.00,4.94
2019-02-19,09:40:00,-1.92,12.46,8.90,84.40,788.70,8.41,0.04,0.00,4.94
2019-02-19,09:50:00,-1.92,12.37,9.60,80.60,736.80,9.94,0.04,0.00,4.94
2019-02-19,10:00:00,-1.92,12.31,11.40,78.30,732.60,10.88,0.04,0.00,4.94
2019-02-19,10:10:00,-1.92,12.35,12.20,77.50,790.00,11.41,0.04,0.00,4.94
2019-02-19,10:20:00,-1.92,12.35,12.20,72.80,801.30,12.13,0.09,0.00,4.94
2019-02-19,10:30:00,-1.92,12.38,11.50,76.90,805.10,12.66,0.20,0.00,4.94
2019-02-19,10:40:00,-1.92,12.38,11.40,82.30,811.60,12.93,0.23,0.00,4.94
2019-02-19,10:50:00,-1.92,12.44,12.50,75.70,811.60,13.38,0.31,0.00,4.94
2019-02-19,11:00:00,-1.92,12.47,12.70,77.10,806.40,13.87,0.38,0.00,4.94
2019-02-19,11:10:00,-1.92,12.50,12.30,79.10,807.70,14.23,0.44,0.00,4.94
2019-02-19,11:20:00,-1.92,12.56,13.00,75.80,802.50,14.79,0.53,0.00,4.94
2019-02-19,11:30:00,-1.92,12.60,14.10,73.70,806.40,15.46,0.59,0.00,4.94
2019-02-19,11:40:00,-1.92,12.65,13.10,75.80,807.70,15.75,0.66,0.00,4.94
2019-02-19,11:50:00,-1.92,12.71,12.10,80.40,809.00,15.75,0.73,0.00,4.94
